video_path,num_frames,original_label,class_id,speed_label
SomethingV2/frames/135755,35,Throwing something,151,1
SomethingV2/frames/40149,30,Throwing something,151,1
SomethingV2/frames/102884,31,Throwing something,151,1
SomethingV2/frames/126523,64,Throwing something,151,1
SomethingV2/frames/144290,65,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/192106,49,Something falling like a rock,135,1
SomethingV2/frames/150046,42,Throwing something in the air and catching it,153,1
SomethingV2/frames/56810,41,Pushing something so that it slightly moves,100,0
SomethingV2/frames/203347,63,Touching (without moving) part of something,160,0
SomethingV2/frames/43999,65,Spinning something so it continues spinning,139,1
SomethingV2/frames/111386,35,Something falling like a rock,135,1
SomethingV2/frames/189546,34,Something falling like a rock,135,1
SomethingV2/frames/77678,51,Holding something,16,0
SomethingV2/frames/9121,30,Throwing something,151,1
SomethingV2/frames/148975,32,Touching (without moving) part of something,160,0
SomethingV2/frames/102170,65,Throwing something against something,152,1
SomethingV2/frames/115577,61,Pushing something so that it slightly moves,100,0
SomethingV2/frames/56298,28,Throwing something onto a surface,155,1
SomethingV2/frames/107704,44,Throwing something,151,1
SomethingV2/frames/146869,62,Something falling like a rock,135,1
SomethingV2/frames/32346,38,Pushing something so that it slightly moves,100,0
SomethingV2/frames/166649,38,Throwing something against something,152,1
SomethingV2/frames/103515,51,Poking something so it slightly moves,55,0
SomethingV2/frames/20300,30,Holding something,16,0
SomethingV2/frames/53433,26,Throwing something,151,1
SomethingV2/frames/110291,44,Something falling like a feather or paper,134,0
SomethingV2/frames/130941,67,Touching (without moving) part of something,160,0
SomethingV2/frames/157879,35,Throwing something,151,1
SomethingV2/frames/177651,61,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/67589,29,Something falling like a feather or paper,134,0
SomethingV2/frames/150098,38,Spinning something so it continues spinning,139,1
SomethingV2/frames/198990,59,Throwing something against something,152,1
SomethingV2/frames/216719,25,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/203579,25,Throwing something,151,1
SomethingV2/frames/26835,26,Poking something so it slightly moves,55,0
SomethingV2/frames/204874,30,Throwing something,151,1
SomethingV2/frames/55823,34,Throwing something,151,1
SomethingV2/frames/83324,30,Something falling like a rock,135,1
SomethingV2/frames/6978,45,Poking something so it slightly moves,55,0
SomethingV2/frames/28918,40,Pushing something so that it slightly moves,100,0
SomethingV2/frames/50005,38,Throwing something onto a surface,155,1
SomethingV2/frames/105098,27,Pushing something so that it slightly moves,100,0
SomethingV2/frames/100855,49,Something falling like a feather or paper,134,0
SomethingV2/frames/134718,33,Throwing something,151,1
SomethingV2/frames/143659,33,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/122456,29,Holding something,16,0
SomethingV2/frames/118687,30,Holding something,16,0
SomethingV2/frames/28306,33,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/205404,32,Touching (without moving) part of something,160,0
SomethingV2/frames/28098,32,Throwing something onto a surface,155,1
SomethingV2/frames/180255,23,Spinning something so it continues spinning,139,1
SomethingV2/frames/100033,41,Throwing something onto a surface,155,1
SomethingV2/frames/175266,28,Pushing something so that it slightly moves,100,0
SomethingV2/frames/25560,27,Poking something so it slightly moves,55,0
SomethingV2/frames/11349,21,Throwing something against something,152,1
SomethingV2/frames/72687,54,Something falling like a feather or paper,134,0
SomethingV2/frames/219070,32,Pushing something so that it slightly moves,100,0
SomethingV2/frames/198866,59,Spinning something so it continues spinning,139,1
SomethingV2/frames/6905,25,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/143539,48,Something falling like a feather or paper,134,0
SomethingV2/frames/177649,37,Something falling like a feather or paper,134,0
SomethingV2/frames/118491,23,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/52268,45,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/78459,57,Throwing something,151,1
SomethingV2/frames/144810,42,Something falling like a rock,135,1
SomethingV2/frames/220039,37,Holding something,16,0
SomethingV2/frames/84025,38,Something falling like a rock,135,1
SomethingV2/frames/51581,40,Touching (without moving) part of something,160,0
SomethingV2/frames/88541,48,Throwing something onto a surface,155,1
SomethingV2/frames/185579,50,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/215209,43,Something falling like a rock,135,1
SomethingV2/frames/144639,53,Something falling like a rock,135,1
SomethingV2/frames/131558,32,Throwing something onto a surface,155,1
SomethingV2/frames/210881,56,Touching (without moving) part of something,160,0
SomethingV2/frames/81578,55,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/96582,60,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/173904,60,Throwing something against something,152,1
SomethingV2/frames/940,35,Throwing something onto a surface,155,1
SomethingV2/frames/102033,38,Touching (without moving) part of something,160,0
SomethingV2/frames/114055,63,Holding something,16,0
SomethingV2/frames/127564,51,Something falling like a rock,135,1
SomethingV2/frames/762,29,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/186505,56,Throwing something against something,152,1
SomethingV2/frames/6776,38,Poking something so it slightly moves,55,0
SomethingV2/frames/183712,38,Something falling like a rock,135,1
SomethingV2/frames/37378,37,Throwing something,151,1
SomethingV2/frames/61509,48,Throwing something,151,1
SomethingV2/frames/76329,49,Something falling like a feather or paper,134,0
SomethingV2/frames/23391,24,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/197308,51,Something falling like a rock,135,1
SomethingV2/frames/174381,51,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/95529,25,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/207220,64,Touching (without moving) part of something,160,0
SomethingV2/frames/32302,52,Throwing something onto a surface,155,1
SomethingV2/frames/101281,31,Throwing something,151,1
SomethingV2/frames/142906,28,Holding something,16,0
SomethingV2/frames/105092,25,Touching (without moving) part of something,160,0
SomethingV2/frames/218280,25,Throwing something,151,1
SomethingV2/frames/134262,40,Pushing something so that it slightly moves,100,0
SomethingV2/frames/65829,34,Poking something so it slightly moves,55,0
SomethingV2/frames/38948,24,Something falling like a rock,135,1
SomethingV2/frames/135274,25,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/78815,51,Touching (without moving) part of something,160,0
SomethingV2/frames/173880,34,Throwing something,151,1
SomethingV2/frames/123870,38,Throwing something against something,152,1
SomethingV2/frames/9280,30,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/171882,44,Throwing something,151,1
SomethingV2/frames/46172,45,Holding something,16,0
SomethingV2/frames/131103,33,Pushing something so that it slightly moves,100,0
SomethingV2/frames/64067,36,Pushing something so that it slightly moves,100,0
SomethingV2/frames/36642,35,Pushing something so that it slightly moves,100,0
SomethingV2/frames/23470,43,Throwing something,151,1
SomethingV2/frames/188733,31,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/7430,48,Pushing something so that it slightly moves,100,0
SomethingV2/frames/69394,27,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/80570,43,Holding something,16,0
SomethingV2/frames/50187,45,Poking something so it slightly moves,55,0
SomethingV2/frames/193993,22,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/118795,33,Something falling like a rock,135,1
SomethingV2/frames/30386,20,Throwing something in the air and letting it fall,154,1
SomethingV2/frames/13263,70,Throwing something,151,1
SomethingV2/frames/59542,31,Something falling like a rock,135,1
SomethingV2/frames/23413,35,Throwing something,151,1
SomethingV2/frames/154525,19,Throwing something in the air and catching it,153,1
SomethingV2/frames/192837,30,Pushing something so that it slightly moves,100,0
SomethingV2/frames/66191,56,Pushing something so that it slightly moves,100,0
SomethingV2/frames/120068,58,Holding something,16,0
SomethingV2/frames/47857,32,Throwing something in the air and catching it,153,1
SomethingV2/frames/36374,36,Touching (without moving) part of something,160,0
SomethingV2/frames/72029,69,Throwing something against something,152,1
SomethingV2/frames/84561,52,Holding something,16,0
SomethingV2/frames/38526,31,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/4625,37,Spinning something so it continues spinning,139,1
SomethingV2/frames/102485,30,Throwing something,151,1
SomethingV2/frames/78108,40,Pushing something so that it slightly moves,100,0
SomethingV2/frames/102953,59,Something falling like a rock,135,1
SomethingV2/frames/117555,26,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/100057,24,Throwing something against something,152,1
SomethingV2/frames/145727,47,Pushing something so that it slightly moves,100,0
SomethingV2/frames/44795,16,Throwing something against something,152,1
SomethingV2/frames/214919,33,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/57005,27,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/127654,50,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/50438,52,Poking something so lightly that it doesn't or almost doesn't move,56,0
SomethingV2/frames/110080,59,Spinning something so it continues spinning,139,1
SomethingV2/frames/34998,14,Throwing something,151,1
SomethingV2/frames/139970,18,Holding something,16,0
SomethingV2/frames/68947,42,Pushing something so that it slightly moves,100,0
SomethingV2/frames/59413,22,Something falling like a feather or paper,134,0
SomethingV2/frames/106258,18,Throwing something onto a surface,155,1
SomethingV2/frames/57233,39,Poking something so it slightly moves,55,0
SomethingV2/frames/48326,54,Spinning something that quickly stops spinning,140,0
SomethingV2/frames/63685,26,Poking something so it slightly moves,55,0
SomethingV2/frames/191868,21,Something falling like a feather or paper,134,0
SomethingV2/frames/86086,45,Throwing something,151,1
SomethingV2/frames/129885,23,Holding something,16,0
SomethingV2/frames/92729,24,Something falling like a feather or paper,134,0
SomethingV2/frames/49960,28,Poking something so lightly that it doesn't or almost doesn't move,56,0
